Timepoint,institution,distance,category,value
1,TP_Employer,3.482315112540193,race_ord,0.0
1,TP_Financial,3.7363344051446945,race_ord,0.0
1,TP_Friend,2.1768488745980705,race_ord,0.0
1,TP_Gov,4.504823151125402,race_ord,0.0
1,TP_Medical,2.5258064516129033,race_ord,0.0
1,TP_Neighbor,4.427652733118971,race_ord,0.0
1,TP_NonProf,4.035369774919614,race_ord,0.0
1,TP_Platform,4.670967741935484,race_ord,0.0
1,TP_Police,4.618122977346278,race_ord,0.0
1,TP_Relative,2.553054662379421,race_ord,0.0
1,TP_Researcher,3.392282958199357,race_ord,0.0
1,TP_School,3.77491961414791,race_ord,0.0
1,TP_Stranger,5.948387096774193,race_ord,0.0
1,TP_Acquaintance,4.410256410256411,race_ord,1.0
1,TP_Co_worker,4.153846153846154,race_ord,1.0
1,TP_Company_cust,4.769230769230769,race_ord,1.0
1,TP_Company_notcust,5.2631578947368425,race_ord,1.0
1,TP_Employer,4.0256410256410255,race_ord,1.0
1,TP_Financial,3.9743589743589745,race_ord,1.0
1,TP_Friend,2.3846153846153846,race_ord,1.0
1,TP_Gov,4.871794871794871,race_ord,1.0
1,TP_Medical,2.7435897435897436,race_ord,1.0
1,TP_Neighbor,4.333333333333333,race_ord,1.0
1,TP_NonProf,4.205128205128205,race_ord,1.0
1,TP_Platform,5.128205128205129,race_ord,1.0
1,TP_Police,5.051282051282051,race_ord,1.0
1,TP_Relative,2.769230769230769,race_ord,1.0
1,TP_Researcher,3.769230769230769,race_ord,1.0
1,TP_School,3.7435897435897436,race_ord,1.0
1,TP_Stranger,5.923076923076923,race_ord,1.0
1,TP_Acquaintance,4.209302325581396,race_ord,2.0
1,TP_Co_worker,3.9767441860465116,race_ord,2.0
1,TP_Company_cust,4.906976744186046,race_ord,2.0
1,TP_Company_notcust,5.465116279069767,race_ord,2.0
1,TP_Employer,4.116279069767442,race_ord,2.0
1,TP_Financial,4.255813953488372,race_ord,2.0
1,TP_Friend,2.2790697674418605,race_ord,2.0
1,TP_Gov,5.023255813953488,race_ord,2.0
1,TP_Medical,3.0232558139534884,race_ord,2.0
1,TP_Neighbor,4.651162790697675,race_ord,2.0
1,TP_NonProf,4.395348837209302,race_ord,2.0
1,TP_Platform,4.8604651162790695,race_ord,2.0
1,TP_Police,5.0476190476190474,race_ord,2.0
1,TP_Relative,2.883720930232558,race_ord,2.0
1,TP_Researcher,3.6511627906976742,race_ord,2.0
1,TP_School,4.186046511627907,race_ord,2.0
1,TP_Stranger,5.953488372093023,race_ord,2.0
2,TP_Acquaintance,4.27906976744186,ACES_Compound,0.0
2,TP_Co_worker,4.186046511627907,ACES_Compound,0.0
2,TP_Company_cust,4.5813953488372094,ACES_Compound,0.0
2,TP_Company_notcust,5.465116279069767,ACES_Compound,0.0
2,TP_Employer,3.2790697674418605,ACES_Compound,0.0
2,TP_Financial,3.3255813953488373,ACES_Compound,0.0
2,TP_Friend,2.3255813953488373,ACES_Compound,0.0
2,TP_Gov,4.348837209302325,ACES_Compound,0.0
2,TP_Medical,2.255813953488372,ACES_Compound,0.0
2,TP_Neighbor,4.046511627906977,ACES_Compound,0.0
2,TP_NonProf,3.9302325581395348,ACES_Compound,0.0
2,TP_Platform,4.534883720930233,ACES_Compound,0.0
2,TP_Police,4.1395348837209305,ACES_Compound,0.0
2,TP_Relative,2.2325581395348837,ACES_Compound,0.0
2,TP_Researcher,3.441860465116279,ACES_Compound,0.0
2,TP_School,3.6744186046511627,ACES_Compound,0.0
2,TP_Stranger,5.651162790697675,ACES_Compound,0.0
2,TP_Acquaintance,4.390625,ACES_Compound,1.0
2,TP_Co_worker,4.015625,ACES_Compound,1.0
2,TP_Company_cust,4.421875,ACES_Compound,1.0
2,TP_Company_notcust,5.1875,ACES_Compound,1.0
2,TP_Employer,3.390625,ACES_Compound,1.0
2,TP_Financial,3.5625,ACES_Compound,1.0
2,TP_Friend,2.125,ACES_Compound,1.0
2,TP_Gov,4.265625,ACES_Compound,1.0
2,TP_Medical,2.625,ACES_Compound,1.0
2,TP_Neighbor,4.0,ACES_Compound,1.0
2,TP_NonProf,4.15625,ACES_Compound,1.0
2,TP_Platform,4.484375,ACES_Compound,1.0
2,TP_Police,4.28125,ACES_Compound,1.0
2,TP_Relative,2.515625,ACES_Compound,1.0
2,TP_Researcher,3.1875,ACES_Compound,1.0
2,TP_School,3.734375,ACES_Compound,1.0
2,TP_Stranger,5.53125,ACES_Compound,1.0
2,TP_Acquaintance,4.311475409836065,ACES_Compound,2.0
2,TP_Co_worker,4.180327868852459,ACES_Compound,2.0
2,TP_Company_cust,4.770491803278689,ACES_Compound,2.0
2,TP_Company_notcust,5.344262295081967,ACES_Compound,2.0
2,TP_Employer,3.8688524590163933,ACES_Compound,2.0
2,TP_Financial,3.9344262295081966,ACES_Compound,2.0
2,TP_Friend,2.278688524590164,ACES_Compound,2.0
2,TP_Gov,4.573770491803279,ACES_Compound,2.0
2,TP_Medical,2.6065573770491803,ACES_Compound,2.0
2,TP_Neighbor,4.311475409836065,ACES_Compound,2.0
2,TP_NonProf,4.295081967213115,ACES_Compound,2.0
2,TP_Platform,4.852459016393443,ACES_Compound,2.0
2,TP_Police,5.114754098360656,ACES_Compound,2.0
2,TP_Relative,2.6065573770491803,ACES_Compound,2.0
2,TP_Researcher,3.6557377049180326,ACES_Compound,2.0
2,TP_School,4.016393442622951,ACES_Compound,2.0
2,TP_Stranger,5.80327868852459,ACES_Compound,2.0
2,TP_Acquaintance,4.516666666666667,ACES_Compound,3.0
2,TP_Co_worker,4.516666666666667,ACES_Compound,3.0
2,TP_Company_cust,4.75,ACES_Compound,3.0
2,TP_Company_notcust,5.566666666666666,ACES_Compound,3.0
2,TP_Employer,3.8333333333333335,ACES_Compound,3.0
2,TP_Financial,4.1,ACES_Compound,3.0
2,TP_Friend,2.4166666666666665,ACES_Compound,3.0
2,TP_Gov,4.716666666666667,ACES_Compound,3.0
2,TP_Medical,2.95,ACES_Compound,3.0
2,TP_Neighbor,4.3,ACES_Compound,3.0
2,TP_NonProf,4.283333333333333,ACES_Compound,3.0
2,TP_Platform,4.75,ACES_Compound,3.0
2,TP_Police,4.766666666666667,ACES_Compound,3.0
2,TP_Relative,2.8,ACES_Compound,3.0
2,TP_Researcher,3.8333333333333335,ACES_Compound,3.0
2,TP_School,4.2,ACES_Compound,3.0
2,TP_Stranger,5.95,ACES_Compound,3.0
2,TP_Acquaintance,4.461538461538462,ACES_Compound,4.0
2,TP_Co_worker,4.105263157894737,ACES_Compound,4.0
2,TP_Company_cust,4.641025641025641,ACES_Compound,4.0
2,TP_Company_notcust,5.435897435897436,ACES_Compound,4.0
2,TP_Employer,3.7435897435897436,ACES_Compound,4.0
2,TP_Financial,4.076923076923077,ACES_Compound,4.0
2,TP_Friend,2.3076923076923075,ACES_Compound,4.0
2,TP_Gov,4.435897435897436,ACES_Compound,4.0
2,TP_Medical,2.769230769230769,ACES_Compound,4.0
2,TP_Neighbor,4.102564102564102,ACES_Compound,4.0
2,TP_NonProf,4.394736842105263,ACES_Compound,4.0
2,TP_Platform,4.871794871794871,ACES_Compound,4.0
2,TP_Police,4.589743589743589,ACES_Compound,4.0
2,TP_Relative,2.8974358974358974,ACES_Compound,4.0
2,TP_Researcher,3.5,ACES_Compound,4.0
2,TP_School,4.153846153846154,ACES_Compound,4.0
2,TP_Stranger,6.0,ACES_Compound,4.0
2,TP_Acquaintance,4.538461538461538,ACES_Compound,5.0
2,TP_Co_worker,4.269230769230769,ACES_Compound,5.0
2,TP_Company_cust,4.730769230769231,ACES_Compound,5.0
2,TP_Company_notcust,5.153846153846154,ACES_Compound,5.0
2,TP_Employer,3.730769230769231,ACES_Compound,5.0
2,TP_Financial,4.076923076923077,ACES_Compound,5.0
2,TP_Friend,2.730769230769231,ACES_Compound,5.0
2,TP_Gov,4.576923076923077,ACES_Compound,5.0
2,TP_Medical,2.8846153846153846,ACES_Compound,5.0
2,TP_Neighbor,4.153846153846154,ACES_Compound,5.0
2,TP_NonProf,4.038461538461538,ACES_Compound,5.0
2,TP_Platform,4.769230769230769,ACES_Compound,5.0
2,TP_Police,4.884615384615385,ACES_Compound,5.0
2,TP_Relative,3.0,ACES_Compound,5.0
2,TP_Researcher,3.6538461538461537,ACES_Compound,5.0
2,TP_School,3.923076923076923,ACES_Compound,5.0
2,TP_Stranger,6.153846153846154,ACES_Compound,5.0
2,TP_Acquaintance,5.071428571428571,ACES_Compound,6.0
2,TP_Co_worker,4.285714285714286,ACES_Compound,6.0
2,TP_Company_cust,5.142857142857143,ACES_Compound,6.0
2,TP_Company_notcust,5.714285714285714,ACES_Compound,6.0
2,TP_Employer,4.642857142857143,ACES_Compound,6.0
2,TP_Financial,5.214285714285714,ACES_Compound,6.0
2,TP_Friend,2.357142857142857,ACES_Compound,6.0
2,TP_Gov,5.5,ACES_Compound,6.0
2,TP_Medical,3.4285714285714284,ACES_Compound,6.0
2,TP_Neighbor,5.0,ACES_Compound,6.0
2,TP_NonProf,4.0,ACES_Compound,6.0
2,TP_Platform,5.142857142857143,ACES_Compound,6.0
2,TP_Police,5.642857142857143,ACES_Compound,6.0
2,TP_Relative,3.9285714285714284,ACES_Compound,6.0
2,TP_Researcher,3.357142857142857,ACES_Compound,6.0
2,TP_School,4.642857142857143,ACES_Compound,6.0
2,TP_Stranger,6.142857142857143,ACES_Compound,6.0
2,TP_Acquaintance,4.285714285714286,ACES_Compound,7.0
2,TP_Co_worker,3.857142857142857,ACES_Compound,7.0
2,TP_Company_cust,4.571428571428571,ACES_Compound,7.0
2,TP_Company_notcust,4.857142857142857,ACES_Compound,7.0
2,TP_Employer,4.142857142857143,ACES_Compound,7.0
2,TP_Financial,4.0,ACES_Compound,7.0
2,TP_Friend,2.142857142857143,ACES_Compound,7.0
2,TP_Gov,4.571428571428571,ACES_Compound,7.0
2,TP_Medical,3.5714285714285716,ACES_Compound,7.0
2,TP_Neighbor,4.428571428571429,ACES_Compound,7.0
2,TP_NonProf,4.142857142857143,ACES_Compound,7.0
2,TP_Platform,4.857142857142857,ACES_Compound,7.0
2,TP_Police,5.0,ACES_Compound,7.0
2,TP_Relative,3.0,ACES_Compound,7.0
2,TP_Researcher,3.7142857142857144,ACES_Compound,7.0
2,TP_School,4.0,ACES_Compound,7.0
2,TP_Stranger,5.428571428571429,ACES_Compound,7.0
2,TP_Acquaintance,4.75,ACES_Compound,8.0
2,TP_Co_worker,4.75,ACES_Compound,8.0
2,TP_Company_cust,5.0,ACES_Compound,8.0
2,TP_Company_notcust,6.25,ACES_Compound,8.0
2,TP_Employer,4.0,ACES_Compound,8.0
2,TP_Financial,4.5,ACES_Compound,8.0
2,TP_Friend,2.25,ACES_Compound,8.0
2,TP_Gov,4.5,ACES_Compound,8.0
2,TP_Medical,3.25,ACES_Compound,8.0
2,TP_Neighbor,4.5,ACES_Compound,8.0
2,TP_NonProf,5.0,ACES_Compound,8.0
2,TP_Platform,5.75,ACES_Compound,8.0
2,TP_Police,5.25,ACES_Compound,8.0
2,TP_Relative,3.25,ACES_Compound,8.0
2,TP_Researcher,2.75,ACES_Compound,8.0
2,TP_School,4.25,ACES_Compound,8.0
2,TP_Stranger,6.0,ACES_Compound,8.0
2,TP_Acquaintance,4.0,ACES_Compound,9.0
2,TP_Co_worker,4.0,ACES_Compound,9.0
2,TP_Company_cust,4.0,ACES_Compound,9.0
2,TP_Company_notcust,4.0,ACES_Compound,9.0
2,TP_Employer,3.0,ACES_Compound,9.0
2,TP_Financial,4.0,ACES_Compound,9.0
2,TP_Friend,1.0,ACES_Compound,9.0
2,TP_Gov,4.0,ACES_Compound,9.0
2,TP_Medical,2.0,ACES_Compound,9.0
2,TP_Neighbor,4.0,ACES_Compound,9.0
2,TP_NonProf,4.0,ACES_Compound,9.0
2,TP_Platform,4.0,ACES_Compound,9.0
2,TP_Police,5.0,ACES_Compound,9.0
2,TP_Relative,1.0,ACES_Compound,9.0
2,TP_Researcher,4.0,ACES_Compound,9.0
2,TP_School,3.0,ACES_Compound,9.0
2,TP_Stranger,6.0,ACES_Compound,9.0
2,TP_Acquaintance,4.0,ACES_Compound,11.0
2,TP_Co_worker,4.0,ACES_Compound,11.0
2,TP_Company_cust,4.0,ACES_Compound,11.0
2,TP_Company_notcust,4.0,ACES_Compound,11.0
2,TP_Employer,3.0,ACES_Compound,11.0
2,TP_Financial,4.0,ACES_Compound,11.0
2,TP_Friend,3.0,ACES_Compound,11.0
2,TP_Gov,4.0,ACES_Compound,11.0
2,TP_Medical,3.0,ACES_Compound,11.0
2,TP_Neighbor,4.0,ACES_Compound,11.0
2,TP_NonProf,4.0,ACES_Compound,11.0
2,TP_Platform,5.0,ACES_Compound,11.0
2,TP_Police,4.0,ACES_Compound,11.0
2,TP_Relative,3.0,ACES_Compound,11.0
2,TP_Researcher,3.0,ACES_Compound,11.0
2,TP_School,4.0,ACES_Compound,11.0
2,TP_Stranger,6.0,ACES_Compound,11.0
2,TP_Acquaintance,4.434375,gender_ord,0.0
2,TP_Co_worker,4.213166144200627,gender_ord,0.0
2,TP_Company_cust,4.6625,gender_ord,0.0
2,TP_Company_notcust,5.375,gender_ord,0.0
2,TP_Employer,3.696875,gender_ord,0.0
2,TP_Financial,3.903125,gender_ord,0.0
2,TP_Friend,2.31875,gender_ord,0.0
2,TP_Gov,4.528125,gender_ord,0.0
2,TP_Medical,2.734375,gender_ord,0.0
2,TP_Neighbor,4.20625,gender_ord,0.0
2,TP_NonProf,4.197492163009405,gender_ord,0.0
2,TP_Platform,4.734375,gender_ord,0.0
2,TP_Police,4.6875,gender_ord,0.0
2,TP_Relative,2.7125,gender_ord,0.0
2,TP_Researcher,3.523510971786834,gender_ord,0.0
2,TP_School,3.984375,gender_ord,0.0
2,TP_Stranger,5.81875,gender_ord,0.0
2,TP_Acquaintance,4.857142857142857,multi_platform_ord,0.0
2,TP_Co_worker,4.714285714285714,multi_platform_ord,0.0
2,TP_Company_cust,5.571428571428571,multi_platform_ord,0.0
2,TP_Company_notcust,6.142857142857143,multi_platform_ord,0.0
2,TP_Employer,4.142857142857143,multi_platform_ord,0.0
2,TP_Financial,3.7142857142857144,multi_platform_ord,0.0
2,TP_Friend,2.7142857142857144,multi_platform_ord,0.0
2,TP_Gov,5.0,multi_platform_ord,0.0
2,TP_Medical,2.857142857142857,multi_platform_ord,0.0
2,TP_Neighbor,4.571428571428571,multi_platform_ord,0.0
2,TP_NonProf,4.714285714285714,multi_platform_ord,0.0
2,TP_Platform,5.0,multi_platform_ord,0.0
2,TP_Police,5.285714285714286,multi_platform_ord,0.0
2,TP_Relative,3.0,multi_platform_ord,0.0
2,TP_Researcher,3.5714285714285716,multi_platform_ord,0.0
2,TP_School,4.142857142857143,multi_platform_ord,0.0
2,TP_Stranger,6.142857142857143,multi_platform_ord,0.0
2,TP_Acquaintance,4.438356164383562,multi_platform_ord,1.0
2,TP_Co_worker,4.152777777777778,multi_platform_ord,1.0
2,TP_Company_cust,4.808219178082192,multi_platform_ord,1.0
2,TP_Company_notcust,5.397260273972603,multi_platform_ord,1.0
2,TP_Employer,3.547945205479452,multi_platform_ord,1.0
2,TP_Financial,3.8904109589041096,multi_platform_ord,1.0
2,TP_Friend,2.315068493150685,multi_platform_ord,1.0
2,TP_Gov,4.438356164383562,multi_platform_ord,1.0
2,TP_Medical,2.547945205479452,multi_platform_ord,1.0
2,TP_Neighbor,4.191780821917808,multi_platform_ord,1.0
2,TP_NonProf,4.111111111111111,multi_platform_ord,1.0
2,TP_Platform,5.041095890410959,multi_platform_ord,1.0
2,TP_Police,4.917808219178082,multi_platform_ord,1.0
2,TP_Relative,2.643835616438356,multi_platform_ord,1.0
2,TP_Researcher,3.4166666666666665,multi_platform_ord,1.0
2,TP_School,3.9452054794520546,multi_platform_ord,1.0
2,TP_Stranger,5.698630136986301,multi_platform_ord,1.0
2,TP_Acquaintance,4.5661764705882355,multi_platform_ord,2.0
2,TP_Co_worker,4.382352941176471,multi_platform_ord,2.0
2,TP_Company_cust,4.625,multi_platform_ord,2.0
2,TP_Company_notcust,5.375,multi_platform_ord,2.0
2,TP_Employer,3.6176470588235294,multi_platform_ord,2.0
2,TP_Financial,3.8676470588235294,multi_platform_ord,2.0
2,TP_Friend,2.3455882352941178,multi_platform_ord,2.0
2,TP_Gov,4.507352941176471,multi_platform_ord,2.0
2,TP_Medical,2.7279411764705883,multi_platform_ord,2.0
2,TP_Neighbor,4.25,multi_platform_ord,2.0
2,TP_NonProf,4.338235294117647,multi_platform_ord,2.0
2,TP_Platform,4.6838235294117645,multi_platform_ord,2.0
2,TP_Police,4.514705882352941,multi_platform_ord,2.0
2,TP_Relative,2.764705882352941,multi_platform_ord,2.0
2,TP_Researcher,3.551470588235294,multi_platform_ord,2.0
2,TP_School,3.9779411764705883,multi_platform_ord,2.0
2,TP_Stranger,5.875,multi_platform_ord,2.0
2,TP_Acquaintance,4.230769230769231,multi_platform_ord,3.0
2,TP_Co_worker,3.948717948717949,multi_platform_ord,3.0
2,TP_Company_cust,4.487179487179487,multi_platform_ord,3.0
2,TP_Company_notcust,5.294871794871795,multi_platform_ord,3.0
2,TP_Employer,3.730769230769231,multi_platform_ord,3.0
2,TP_Financial,3.871794871794872,multi_platform_ord,3.0
2,TP_Friend,2.282051282051282,multi_platform_ord,3.0
2,TP_Gov,4.448717948717949,multi_platform_ord,3.0
2,TP_Medical,2.871794871794872,multi_platform_ord,3.0
2,TP_Neighbor,4.064102564102564,multi_platform_ord,3.0
2,TP_NonProf,3.948717948717949,multi_platform_ord,3.0
2,TP_Platform,4.564102564102564,multi_platform_ord,3.0
2,TP_Police,4.551282051282051,multi_platform_ord,3.0
2,TP_Relative,2.6538461538461537,multi_platform_ord,3.0
2,TP_Researcher,3.551282051282051,multi_platform_ord,3.0
2,TP_School,4.0256410256410255,multi_platform_ord,3.0
2,TP_Stranger,5.833333333333333,multi_platform_ord,3.0
2,TP_Acquaintance,4.260869565217392,multi_platform_ord,4.0
2,TP_Co_worker,4.173913043478261,multi_platform_ord,4.0
2,TP_Company_cust,4.782608695652174,multi_platform_ord,4.0
2,TP_Company_notcust,5.391304347826087,multi_platform_ord,4.0
2,TP_Employer,4.391304347826087,multi_platform_ord,4.0
2,TP_Financial,4.304347826086956,multi_platform_ord,4.0
2,TP_Friend,2.217391304347826,multi_platform_ord,4.0
2,TP_Gov,4.869565217391305,multi_platform_ord,4.0
2,TP_Medical,3.0434782608695654,multi_platform_ord,4.0
2,TP_Neighbor,4.478260869565218,multi_platform_ord,4.0
2,TP_NonProf,4.3478260869565215,multi_platform_ord,4.0
2,TP_Platform,4.565217391304348,multi_platform_ord,4.0
2,TP_Police,5.086956521739131,multi_platform_ord,4.0
2,TP_Relative,2.8260869565217392,multi_platform_ord,4.0
2,TP_Researcher,3.652173913043478,multi_platform_ord,4.0
2,TP_School,4.043478260869565,multi_platform_ord,4.0
2,TP_Stranger,5.782608695652174,multi_platform_ord,4.0
2,TP_Acquaintance,4.0,multi_platform_ord,5.0
2,TP_Co_worker,4.0,multi_platform_ord,5.0
2,TP_Company_cust,4.333333333333333,multi_platform_ord,5.0
2,TP_Company_notcust,5.0,multi_platform_ord,5.0
2,TP_Employer,3.6666666666666665,multi_platform_ord,5.0
2,TP_Financial,4.0,multi_platform_ord,5.0
2,TP_Friend,2.0,multi_platform_ord,5.0
2,TP_Gov,6.0,multi_platform_ord,5.0
2,TP_Medical,1.3333333333333333,multi_platform_ord,5.0
2,TP_Neighbor,3.3333333333333335,multi_platform_ord,5.0
2,TP_NonProf,4.0,multi_platform_ord,5.0
2,TP_Platform,4.666666666666667,multi_platform_ord,5.0
2,TP_Police,6.0,multi_platform_ord,5.0
2,TP_Relative,2.0,multi_platform_ord,5.0
2,TP_Researcher,3.0,multi_platform_ord,5.0
2,TP_School,3.3333333333333335,multi_platform_ord,5.0
2,TP_Stranger,5.333333333333333,multi_platform_ord,5.0
2,TP_Acquaintance,4.434375,orientation_ord,0.0
2,TP_Co_worker,4.213166144200627,orientation_ord,0.0
2,TP_Company_cust,4.6625,orientation_ord,0.0
2,TP_Company_notcust,5.375,orientation_ord,0.0
2,TP_Employer,3.696875,orientation_ord,0.0
2,TP_Financial,3.903125,orientation_ord,0.0
2,TP_Friend,2.31875,orientation_ord,0.0
2,TP_Gov,4.528125,orientation_ord,0.0
2,TP_Medical,2.734375,orientation_ord,0.0
2,TP_Neighbor,4.20625,orientation_ord,0.0
2,TP_NonProf,4.197492163009405,orientation_ord,0.0
2,TP_Platform,4.734375,orientation_ord,0.0
2,TP_Police,4.6875,orientation_ord,0.0
2,TP_Relative,2.7125,orientation_ord,0.0
2,TP_Researcher,3.523510971786834,orientation_ord,0.0
2,TP_School,3.984375,orientation_ord,0.0
2,TP_Stranger,5.81875,orientation_ord,0.0
2,TP_Acquaintance,4.434375,overall_average,1.0
2,TP_Co_worker,4.213166144200627,overall_average,1.0
2,TP_Company_cust,4.6625,overall_average,1.0
2,TP_Company_notcust,5.375,overall_average,1.0
2,TP_Employer,3.696875,overall_average,1.0
2,TP_Financial,3.903125,overall_average,1.0
2,TP_Friend,2.31875,overall_average,1.0
2,TP_Gov,4.528125,overall_average,1.0
2,TP_Medical,2.734375,overall_average,1.0
2,TP_Neighbor,4.20625,overall_average,1.0
2,TP_NonProf,4.197492163009405,overall_average,1.0
2,TP_Platform,4.734375,overall_average,1.0
2,TP_Police,4.6875,overall_average,1.0
2,TP_Relative,2.7125,overall_average,1.0
2,TP_Researcher,3.523510971786834,overall_average,1.0
2,TP_School,3.984375,overall_average,1.0
2,TP_Stranger,5.81875,overall_average,1.0
2,TP_Acquaintance,4.434375,race_ord,0.0
2,TP_Co_worker,4.213166144200627,race_ord,0.0
2,TP_Company_cust,4.6625,race_ord,0.0
2,TP_Company_notcust,5.375,race_ord,0.0
2,TP_Employer,3.696875,race_ord,0.0
2,TP_Financial,3.903125,race_ord,0.0
2,TP_Friend,2.31875,race_ord,0.0
2,TP_Gov,4.528125,race_ord,0.0
2,TP_Medical,2.734375,race_ord,0.0
2,TP_Neighbor,4.20625,race_ord,0.0
2,TP_NonProf,4.197492163009405,race_ord,0.0
2,TP_Platform,4.734375,race_ord,0.0
2,TP_Police,4.6875,race_ord,0.0
2,TP_Relative,2.7125,race_ord,0.0
2,TP_Researcher,3.523510971786834,race_ord,0.0
2,TP_School,3.984375,race_ord,0.0
2,TP_Stranger,5.81875,race_ord,0.0
3,TP_Acquaintance,5.157894736842105,ACES_Compound,0.0
3,TP_Co_worker,4.657894736842105,ACES_Compound,0.0
3,TP_Company_cust,4.657894736842105,ACES_Compound,0.0
3,TP_Company_notcust,6.0,ACES_Compound,0.0
3,TP_Employer,3.5945945945945947,ACES_Compound,0.0
3,TP_Financial,3.5526315789473686,ACES_Compound,0.0
3,TP_Friend,2.3947368421052633,ACES_Compound,0.0
3,TP_Gov,4.315789473684211,ACES_Compound,0.0
3,TP_Medical,2.3947368421052633,ACES_Compound,0.0
3,TP_Neighbor,4.7105263157894735,ACES_Compound,0.0
3,TP_NonProf,4.2368421052631575,ACES_Compound,0.0
3,TP_Platform,5.052631578947368,ACES_Compound,0.0
3,TP_Police,4.243243243243243,ACES_Compound,0.0
3,TP_Relative,2.3157894736842106,ACES_Compound,0.0
3,TP_Researcher,3.4473684210526314,ACES_Compound,0.0
3,TP_School,3.710526315789474,ACES_Compound,0.0
3,TP_Stranger,6.526315789473684,ACES_Compound,0.0
3,TP_Acquaintance,4.267605633802817,ACES_Compound,1.0
3,TP_Co_worker,4.140845070422535,ACES_Compound,1.0
3,TP_Company_cust,4.71830985915493,ACES_Compound,1.0
3,TP_Company_notcust,5.492957746478873,ACES_Compound,1.0
3,TP_Employer,3.507042253521127,ACES_Compound,1.0
3,TP_Financial,3.8309859154929575,ACES_Compound,1.0
3,TP_Friend,2.0704225352112675,ACES_Compound,1.0
3,TP_Gov,4.492957746478873,ACES_Compound,1.0
3,TP_Medical,2.619718309859155,ACES_Compound,1.0
3,TP_Neighbor,4.084507042253521,ACES_Compound,1.0
3,TP_NonProf,4.070422535211268,ACES_Compound,1.0
3,TP_Platform,4.591549295774648,ACES_Compound,1.0
3,TP_Police,4.422535211267606,ACES_Compound,1.0
3,TP_Relative,2.6901408450704225,ACES_Compound,1.0
3,TP_Researcher,3.5492957746478875,ACES_Compound,1.0
3,TP_School,3.9577464788732395,ACES_Compound,1.0
3,TP_Stranger,5.802816901408451,ACES_Compound,1.0
3,TP_Acquaintance,4.610169491525424,ACES_Compound,2.0
3,TP_Co_worker,4.406779661016949,ACES_Compound,2.0
3,TP_Company_cust,4.627118644067797,ACES_Compound,2.0
3,TP_Company_notcust,5.389830508474576,ACES_Compound,2.0
3,TP_Employer,3.559322033898305,ACES_Compound,2.0
3,TP_Financial,4.084745762711864,ACES_Compound,2.0
3,TP_Friend,2.389830508474576,ACES_Compound,2.0
3,TP_Gov,4.220338983050848,ACES_Compound,2.0
3,TP_Medical,2.864406779661017,ACES_Compound,2.0
3,TP_Neighbor,4.372881355932203,ACES_Compound,2.0
3,TP_NonProf,4.237288135593221,ACES_Compound,2.0
3,TP_Platform,5.033898305084746,ACES_Compound,2.0
3,TP_Police,4.440677966101695,ACES_Compound,2.0
3,TP_Relative,2.559322033898305,ACES_Compound,2.0
3,TP_Researcher,3.711864406779661,ACES_Compound,2.0
3,TP_School,3.9491525423728815,ACES_Compound,2.0
3,TP_Stranger,5.796610169491525,ACES_Compound,2.0
3,TP_Acquaintance,4.4,ACES_Compound,3.0
3,TP_Co_worker,4.2444444444444445,ACES_Compound,3.0
3,TP_Company_cust,4.822222222222222,ACES_Compound,3.0
3,TP_Company_notcust,5.511111111111111,ACES_Compound,3.0
3,TP_Employer,3.8222222222222224,ACES_Compound,3.0
3,TP_Financial,4.0,ACES_Compound,3.0
3,TP_Friend,2.422222222222222,ACES_Compound,3.0
3,TP_Gov,4.466666666666667,ACES_Compound,3.0
3,TP_Medical,2.6444444444444444,ACES_Compound,3.0
3,TP_Neighbor,4.155555555555556,ACES_Compound,3.0
3,TP_NonProf,4.222222222222222,ACES_Compound,3.0
3,TP_Platform,4.933333333333334,ACES_Compound,3.0
3,TP_Police,4.955555555555556,ACES_Compound,3.0
3,TP_Relative,3.1333333333333333,ACES_Compound,3.0
3,TP_Researcher,3.511111111111111,ACES_Compound,3.0
3,TP_School,3.977777777777778,ACES_Compound,3.0
3,TP_Stranger,5.955555555555556,ACES_Compound,3.0
3,TP_Acquaintance,4.625,ACES_Compound,4.0
3,TP_Co_worker,4.3125,ACES_Compound,4.0
3,TP_Company_cust,4.28125,ACES_Compound,4.0
3,TP_Company_notcust,5.53125,ACES_Compound,4.0
3,TP_Employer,3.71875,ACES_Compound,4.0
3,TP_Financial,4.09375,ACES_Compound,4.0
3,TP_Friend,2.0,ACES_Compound,4.0
3,TP_Gov,4.65625,ACES_Compound,4.0
3,TP_Medical,2.9375,ACES_Compound,4.0
3,TP_Neighbor,4.59375,ACES_Compound,4.0
3,TP_NonProf,4.09375,ACES_Compound,4.0
3,TP_Platform,4.8125,ACES_Compound,4.0
3,TP_Police,4.65625,ACES_Compound,4.0
3,TP_Relative,2.46875,ACES_Compound,4.0
3,TP_Researcher,3.90625,ACES_Compound,4.0
3,TP_School,3.96875,ACES_Compound,4.0
3,TP_Stranger,5.96875,ACES_Compound,4.0
3,TP_Acquaintance,4.695652173913044,ACES_Compound,5.0
3,TP_Co_worker,4.434782608695652,ACES_Compound,5.0
3,TP_Company_cust,4.695652173913044,ACES_Compound,5.0
3,TP_Company_notcust,5.521739130434782,ACES_Compound,5.0
3,TP_Employer,3.652173913043478,ACES_Compound,5.0
3,TP_Financial,4.173913043478261,ACES_Compound,5.0
